Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
109	68	0	1.60465774	0	0	0	0	0	5e-06	0	0	0	0	3
110	68	0	1.61937938	0	0	0	0	0	5e-06	0	0	0	0	3
111	69	0	1.63410101	0	0	0	0	0	5e-06	0	0	0	0	3
112	69	0	1.64882264	0	0	0	0	0	5e-06	0	0	0	0	3
113	70	0	1.66354427	0	0	0	0	0	5e-06	0	0	0	0	3
114	71	0	1.6782659	0	0	0	0	0	5e-06	0	0	0	0	3
115	71	0	1.69298753	0	0	0	0	0	5e-06	0	0	0	0	3
116	72	0	1.70770916	0	0	0	0	0	5e-06	0	0	0	0	3
117	72	0	1.72243079	0	0	0	0	0	5e-06	0	0	0	0	3
118	73	0	1.73715242	0	0	0	0	0	5e-06	0	0	0	0	3
119	73	0	1.75187405	0	0	0	0	0	5e-06	0	0	0	0	3
120	74	0	1.76659568	0	0	0	0	0	5e-06	0	0	0	0	3
121	74	0	1.78131731	0	0	0	0	0	5e-06	0	0	0	0	3
122	75	0	1.79603894	0	0	0	0	0	5e-06	0	0	0	0	3
123	75	0	1.81076057	0	0	0	0	0	5e-06	0	0	0	0	3
124	76	0	1.8254822	0	0	0	0	0	5e-06	0	0	0	0	3
125	76	0	1.84020384	0	0	0	0	0	5e-06	0	0	0	0	3
126	77	0	1.85492547	0	0	0	0	0	5e-06	0	0	0	0	3
127	78	0	1.8696471	0	0	0	0	0	5e-06	0	0	0	0	3
128	78	0	1.88436873	0	0	0	0	0	5e-06	0	0	0	0	3
129	79	0	1.89909036	0	0	0	0	0	5e-06	0	0	0	0	3
130	79	0	1.91381199	0	0	0	0	0	5e-06	0	0	0	0	3
131	80	0	1.92853362	0	0	0	0	0	5e-06	0	0	0	0	3
132	80	0	1.94325525	0	0	0	0	0	5e-06	0	0	0	0	3
133	81	0	1.95797688	0	0	0	0	0	5e-06	0	0	0	0	3
134	81	0	1.97269851	0	0	0	0	0	5e-06	0	0	0	0	3
135	82	0	1.98742014	0	0	0	0	0	5e-06	0	0	0	0	3
136	82	0	2.00214177	0	0	0	0	0	5e-06	0	0	0	0	3
137	83	0	2.0168634	0	0	0	0	0	5e-06	0	0	0	0	3
138	83	0	2.03158503	0	0	0	0	0	5e-06	0	0	0	0	3
139	84	0	2.04630667	0	0	0	0	0	5e-06	0	0	0	0	3
140	85	0	2.0610283	0	0	0	0	0	5e-06	0	0	0	0	3
141	85	0	2.07574993	0	0	0	0	0	5e-06	0	0	0	0	3
142	86	0	2.09047156	0	0	0	0	0	5e-06	0	0	0	0	3
143	86	0	2.10519319	0	0	0	0	0	5e-06	0	0	0	0	3
144	87	0	2.11991482	0	0	0	0	0	5e-06	0	0	0	0	3
145	87	0	2.13463645	0	0	0	0	0	5e-06	0	0	0	0	3
146	88	0	2.14935808	0	0	0	0	0	5e-06	0	0	0	0	3
147	88	0	2.16407971	0	0	0	0	0	5e-06	0	0	0	0	3
148	89	0	2.17880134	0	0	0	0	0	5e-06	0	0	0	0	3
149	90	0	2.19352297	0	0	0	0	0	5e-06	0	0	0	0	3
150	90	0	2.2082446	0	0	0	0	0	5e-06	0	0	0	0	3
151	91	0	2.22296623	0	0	0	0	0	5e-06	0	0	0	0	3
152	91	0	2.23768786	0	0	0	0	0	5e-06	0	0	0	0	3
153	92	0	2.25240949	0	0	0	0	0	5e-06	0	0	0	0	3
154	92	0	2.26713113	0	0	0	0	0	5e-06	0	0	0	0	3
155	93	0	2.28185276	0	0	0	0	0	5e-06	0	0	0	0	3
156	93	0	2.29657439	0	0	0	0	0	5e-06	0	0	0	0	3
157	94	0	2.31129602	0	0	0	0	0	5e-06	0	0	0	0	3
158	94	0	2.32601765	0	0	0	0	0	5e-06	0	0	0	0	3
159	95	0	2.34073928	0	0	0	0	0	5e-06	0	0	0	0	3
160	96	0	2.35546091	0	0	0	0	0	5e-06	0	0	0	0	3
161	96	0	2.37018254	0	0	0	0	0	5e-06	0	0	0	0	3
162	97	0	2.38490417	0	0	0	0	0	5e-06	0	0	0	0	3
163	97	0	2.3996258	0	0	0	0	0	5e-06	0	0	0	0	3
164	98	0	2.41434743	0	0	0	0	0	5e-06	0	0	0	0	3
165	98	0	2.42906906	0	0	0	0	0	5e-06	0	0	0	0	3
166	99	0	2.44379069	0	0	0	0	0	5e-06	0	0	0	0	3
167	100	0	2.45851232	0	0	0	0	0	5e-06	0	0	0	0	3
168	100	0	2.47323396	0	0	0	0	0	5e-06	0	0	0	0	3
169	101	0	2.48795559	0	0	0	0	0	5e-06	0	0	0	0	3
170	101	0	2.50267722	0	0	0	0	0	5e-06	0	0	0	0	3
171	102	0	2.51739885	0	0	0	0	0	5e-06	0	0	0	0	3
172	102	0	2.53212048	0	0	0	0	0	5e-06	0	0	0	0	3
173	103	0	2.54684211	0	0	0	0	0	5e-06	0	0	0	0	3
174	103	0	2.56156374	0	0	0	0	0	5e-06	0	0	0	0	3
175	104	0	2.57628537	0	0	0	0	0	5e-06	0	0	0	0	3
176	104	0	2.591007	0	0	0	0	0	5e-06	0	0	0	0	3
177	105	0	2.60572863	0	0	0	0	0	5e-06	0	0	0	0	3
178	105	0	2.62045026	0	0	0	0	0	5e-06	0	0	0	0	3
179	106	0	2.63517189	0	0	0	0	0	5e-06	0	0	0	0	3
180	107	0	2.64989352	0	0	0	0	0	5e-06	0	0	0	0	3
